1216,40
210,70
212,88
524,21
70,42
3142,71
644,21
2336,7
1696,57
2152,58
116,19
682,50
350,19
1182,55
788,83
1450,79
2100,91
316,40
2162,93
132,40
2106,59
3988,28
1946,93
2242,105
510,42
110,106
152,79
1312,27
4140,85
156,40
524,56
1084,3
2930,73
624,65
788,5
3240,105
3760,85
1880,5
2028,94
754,42
644,56
1870,50
1966,62
524,15
832,3
3642,14
376,84
996,10
398,53
644,15
2076,54
1312,106
524,77
1696,64
3472,2
62,20
4218,42
3784,36
3642,3
448,88
4368,65
682,59
2076,36
1674,93
348,8
2076,23
1084,14
1288,25
1422,2
70,51
212,61
1856,100
212,45
2052,48
152,97
230,25
1946,10
1416,15
376,99
244,86
350,73
226,30
824,9
2834,52
3240,14
1174,10
1406,55
826,55
322,67
2628,9
464,55
826,38
3240,3
222,81
832,105
2226,59
296,56
212,22
1312,64
2162,98
1696,106
706,26
3784,7
624,56
1416,21
2174,92
2162,33
748,99
156,78
3864,95
2336,23
524,65
266,92
2798,91
624,15
624,77
1674,10
3586,25
156,100
1696,27
320,29
2336,54
132,78
3266,63
834,32
1850,64
368,50
1862,57
134,5
198,56
640,52
2382,9
1450,28
92,67
2076,35
316,100
198,77
100,86
3730,63
4368,77
132,100
826,37
244,53
2100,19
1034,70
1696,37
1242,94
3864,88
2296,33
1926,25
832,59
4076,85
1182,64
788,20
2882,8
2226,105
152,7
4008,25
448,67
136,65
4210,90
2882,30
3988,36
212,81
198,71
3288,102
1388,101
350,39
1150,23
244,29
524,26
3266,8
2048,2
826,106
2352,67
2106,3
1356,9
398,30
1744,101
3142,65
152,35
108,99
3056,63
2416,7
1696,38
3736,60
1034,90
614,10
1696,55
3862,94
2798,102
1108,65
544,88
1978,84
1798,74
832,50
1450,35
152,87
3174,60
350,18
1006,74
212,67
1084,50
2102,5
832,69
2944,105
100,30
132,66
136,77
524,71
2416,23
2834,33
2076,79
316,89
3224,36
1182,27
316,66
3224,23
3172,5
4412,42
632,91
70,70
826,64
1856,2
1358,53
156,66
464,64
348,63
638,8
134,20
100,8
1108,21
1422,40
1312,38
1862,38
1978,62
1050,38
1312,55
1850,37
3198,57
1862,55
1050,55
2346,81
1356,49
3174,9
1450,54
202,62
564,20
152,23
212,95
244,8
834,104
3172,83
4182,36
2686,62
706,15
368,3
316,2
4182,23
2174,94
2162,52
136,21
1356,58
110,38
132,2
152,54
244,30
1312,37
754,70
852,52
152,103
1450,23
1356,60
464,57
3820,29
826,57
640,33
2040,30
4182,54
156,2
1856,66
1812,94
834,36
322,20
826,58
1406,58
874,19
2798,3
640,86
1410,34
100,52
3268,69
3240,73
564,88
226,33
834,23
2510,30
2106,18
152,104
4140,63
1850,48
874,96
1356,57
1966,26
754,66
3090,37
538,78
1388,23
760,2
1182,9
834,103
834,54
1870,18
70,2
1410,2
1358,33
3988,101
1288,80
2944,18
524,92
2162,30
2052,64
4204,9
202,65
3760,63
1034,78
1358,10
2148,99
832,96
2100,4
2820,83
632,50
160,53
70,66
1744,54
2162,8
2040,52
100,85
156,70
2564,2
1870,39
2242,73
754,2
244,52
662,86
1312,48
1356,64
1862,48
1076,28
2834,86
2346,5
202,21
1744,7
2076,32
160,63
1084,91
1178,87
1966,71
874,46
2628,38
2628,55
212,5
832,91
834,35
3828,6
136,62
1696,48
4222,2
826,9
2102,67
4140,86
140,71
2352,5
3374,2
62,81
2152,55
1034,40
152,82
2226,18
1978,56
1210,87
212,83
3426,8
2102,81
624,92
202,56
350,105
2686,56
1288,41
788,88
202,15
398,52
3588,54
834,7
1210,7
266,15
2100,3
202,77
3864,20
4368,92
832,46
1590,50
2100,14
832,73
198,92
1450,101
1084,46
2416,82
3456,95
662,63
1952,15
1388,7
2226,39
2250,3
1108,99
1952,77
1356,27
2048,42
638,33
834,28
1410,78
202,71
1312,49
244,10
226,52
70,78
1744,97
832,18
382,7
538,2
222,5
1450,32
3672,51
350,50
2628,27
1410,100
244,98
322,83
1880,95
1312,58
212,12
538,34
872,75
2152,27
662,8
908,2
1590,105
152,32
2162,86
832,102
1034,89
4368,84
1312,60
372,96
2346,20
3540,73
2798,50
564,81
1674,86
2052,55
322,5
524,62
222,83
1926,80
1358,24
644,62
1288,75
2028,15
2564,100
524,94
1966,56
134,81
4222,40
644,94
2102,22
1744,28
632,3
244,33
2102,45
826,48
140,56
1696,9
464,48
1946,53
638,10
1034,2
1850,60
110,58
226,85
2416,32
1356,38
2098,25
1460,25
874,18
140,77
2628,106
3784,101
2040,33
2820,20
1356,55
372,73
62,88
1312,9
1216,51
316,51
4416,65
4076,86
492,101
2242,18
3864,5
136,92
1952,26
132,51
1438,22
4412,2
3820,33
2242,102
2162,63
3240,39
4204,48
448,20
1092,63
156,51
122,9
202,26
624,62
3820,10
1452,25
2732,52
1696,60
2834,29
2242,39
534,59
1178,79
1850,9
662,29
638,93
212,20
1696,49
834,79
132,90
2352,20
110,9
316,90
2100,69
982,2
2928,26
2764,9
1696,58
198,99
2844,60
1216,90
4140,8
198,94
2152,57
3174,55
226,51
3240,23
834,46
524,5
834,73
728,9
510,29
202,88
2106,79
2834,40
1312,25
3172,71
3240,36
1862,25
662,40
382,102
788,77
2416,50
888,30
72,78
1744,91
3862,22
3240,103
1084,7
1422,33
134,65
3240,54
3426,2
1952,88
872,27
70,29
1288,106
2436,9
1410,29
832,7
152,59
2076,105
1034,63
4222,30
1006,9
2536,60
222,99
1966,95
222,94
874,7
614,100
524,83
1288,27
1460,60
536,50
832,87
1744,46
152,50
982,86
1666,8
2818,98
2242,23
996,2
4246,29
4222,8
754,29
1356,74
2242,36
1602,9
834,91
1450,50
3728,86
832,35
3586,64
1288,57
754,8
3240,35
2436,60
874,23
1216,52
624,5
1174,2
2472,63
132,52
3644,72
3644,102
136,20
1356,80
202,45
480,67
2162,2
2686,45
1092,2
316,52
2564,8
1946,2
1150,50
3240,87
2242,7
134,56
544,99
2028,81
4368,5
244,70
1926,38
872,64
134,15
156,52
1438,26
1674,66
2436,49
3760,40
134,77
728,60
760,8
70,8
2162,66
2800,48
1602,60
156,85
1410,8
1416,5
140,67
638,70
212,92
832,103
