70,5775
70,6705
108,6548
108,9234
110,6827
110,7320
136,6827
136,8687
136,8704
136,9234
198,5775
198,7086
210,8019
212,6647
212,6705
212,8687
212,8809
212,14944
236,12709
244,5775
316,7320
316,7571
316,7677
316,7935
316,8011
316,8380
316,8556
316,9217
316,9283
350,8687
386,6548
398,8704
412,8687
414,8687
472,10888
502,6706
502,7957
564,7160
610,6705
610,8380
610,9283
624,6677
632,8011
632,8019
644,7677
644,9429
646,9234
662,5763
736,6706
754,5717
754,7935
760,5717
772,7935
772,9217
772,10888
826,6548
826,6677
826,6706
832,7672
832,8380
832,9234
832,9260
834,6677
834,7320
852,7160
872,6548
872,7160
872,7527
872,7571
874,5775
874,6548
1034,5717
1118,6705
1142,7308
1150,6548
1150,7308
1150,8687
1150,9283
1150,9429
1182,6647
1182,7571
1196,6705
1206,8704
1206,8809
1206,9283
1220,7527
1220,8161
1220,8556
1288,6548
1288,6647
1288,6677
1288,6705
1288,6827
1288,7308
1288,7345
1288,7527
1288,7571
1288,7672
1288,7693
1288,7957
1288,8011
1288,8329
1288,8687
1356,5763
1356,6548
1356,6677
1356,6706
1356,6827
1356,7086
1356,7160
1356,8019
1356,8161
1356,8556
1356,8687
1356,8704
1356,8809
1388,7693
1422,5763
1422,8161
1422,10888
1436,6647
1494,7935
1494,8687
1544,6548
1544,7672
1574,6827
1584,6548
1614,7308
1628,7527
1674,6548
1676,6548
1696,7086
1696,7160
1696,8161
1696,9234
1696,9260
1744,7527
1744,7677
1744,8011
1744,8556
1744,8809
1744,9283
1744,9429
1744,12709
1776,14944
1786,7345
1846,8019
1856,6705
1880,6548
1926,5717
1926,7693
1926,9260
1932,6677
1938,7935
1942,8011
1954,5763
1954,6827
1966,7677
1966,8687
1978,5763
2048,8704
2076,7086
2082,14311
2098,8184
2098,8380
2102,8687
2102,12709
2102,14311
2106,10888
2116,14311
2148,8184
2148,14311
2162,7320
2162,8556
2168,5763
2206,14311
2236,7571
2296,8687
2360,8011
2400,14311
2416,7086
2416,7160
2416,7320
2416,7672
2416,7693
2536,7160
2548,8687
2548,14311
2564,7935
2564,7957
2570,8556
2640,7935
2686,7527
2686,7571
2692,7345
2692,8184
2704,8019
2734,8329
2788,8011
2844,7957
2906,8704
3090,9283
3180,14311
3192,14944
3196,7693
3196,7935
3196,8329
3196,8687
3208,7693
3220,9429
3238,7693
3238,8184
3240,8380
3276,8329
3286,5717
3364,8380
3398,9234
3398,9260
3436,7345
3436,9217
3456,8687
3456,14944
3462,8161
3680,8809
3680,9283
3680,10888
3680,12709
3760,8704
3858,9429
3864,10888
4222,14944
