70,62
62,70
72,70
70,72
70,74
74,70
72,62
62,72
78,70
70,78
64,70
70,64
76,70
70,76
66,70
70,66
64,62
62,64
78,62
62,78
84,70
70,84
84,62
62,84
84,66
66,84
78,72
72,78
86,70
70,86
86,62
62,86
86,66
66,86
88,70
70,88
88,62
62,88
88,66
66,88
90,70
70,90
90,62
62,90
90,66
66,90
92,70
70,92
92,62
62,92
94,70
70,94
94,62
62,94
94,66
66,94
96,70
70,96
96,62
62,96
96,66
66,96
76,96
96,76
98,70
70,98
98,62
62,98
98,66
66,98
100,70
70,100
100,62
62,100
100,66
66,100
102,70
70,102
102,62
62,102
102,66
66,102
104,70
70,104
104,62
62,104
104,66
66,104
106,70
70,106
106,62
62,106
106,66
66,106
104,76
76,104
108,70
70,108
108,62
62,108
108,66
66,108
110,70
70,110
110,62
62,110
110,66
66,110
112,70
70,112
112,62
62,112
112,66
66,112
114,70
70,114
114,62
62,114
114,66
66,114
116,70
70,116
116,62
62,116
116,66
66,116
114,104
104,114
100,104
104,100
94,116
116,94
114,100
100,114
110,114
114,110
116,114
114,116
72,86
86,72
118,70
70,118
118,62
62,118
118,66
66,118
120,70
70,120
120,62
62,120
120,66
66,120
122,70
70,122
122,62
62,122
122,66
66,122
124,70
70,124
124,62
62,124
124,66
66,124
126,70
70,126
126,62
62,126
126,66
66,126
112,96
96,112
110,96
96,110
102,64
64,102
108,96
96,108
70,154
154,70
104,154
154,104
124,68
68,124
108,164
164,108
108,174
174,108
96,174
174,96
164,96
96,164
62,66
66,62
82,94
94,82
124,160
160,124
68,160
160,68
64,160
160,64
122,160
160,122
162,160
160,162
92,160
160,92
62,162
162,62
164,174
174,164
188,174
174,188
118,174
174,118
66,164
164,66
62,164
164,62
162,68
68,162
60,160
160,60
126,68
68,126
62,220
220,62
62,154
154,62
82,218
218,82
62,174
174,62
108,232
232,108
62,232
232,62
94,76
76,94
218,234
234,218
124,154
154,124
170,74
74,170
62,74
74,62
94,74
74,94
76,74
74,76
96,74
74,96
212,154
154,212
94,154
154,94
126,160
160,126
256,62
62,256
258,62
62,258
108,228
228,108
108,266
266,108
126,124
124,126
102,198
198,102
160,198
198,160
60,198
198,60
64,198
198,64
126,198
198,126
212,198
198,212
114,198
198,114
158,234
234,158
102,126
126,102
92,126
126,92
266,126
126,266
152,234
234,152
222,74
74,222
218,298
298,218
234,298
298,234
218,304
304,218
234,304
304,234
298,306
306,298
218,306
306,218
82,306
306,82
304,306
306,304
156,314
314,156
156,288
288,156
298,288
288,298
288,234
234,288
80,234
234,80
318,234
234,318
156,104
104,156
200,156
156,200
312,156
156,312
226,156
156,226
82,156
156,82
338,62
62,338
340,62
62,340
342,62
62,342
344,62
62,344
348,62
62,348
62,266
266,62
350,62
62,350
352,62
62,352
110,198
198,110
356,62
62,356
358,62
62,358
156,354
354,156
258,126
126,258
96,198
198,96
108,198
198,108
92,266
266,92
136,74
74,136
74,350
350,74
136,350
350,136
62,208
208,62
222,170
170,222
238,208
208,238
360,62
62,360
102,282
282,102
62,282
282,62
282,74
74,282
282,92
92,282
82,226
226,82
156,152
152,156
82,152
152,82
226,152
152,226
368,152
152,368
200,152
152,200
296,152
152,296
96,370
370,96
62,370
370,62
378,156
156,378
170,96
96,170
156,382
382,156
152,382
382,152
66,254
254,66
62,254
254,62
162,254
254,162
102,254
254,102
124,254
254,124
108,254
254,108
198,254
254,198
234,156
156,234
106,254
254,106
394,62
62,394
396,62
62,396
282,208
208,282
398,62
62,398
400,62
62,400
402,62
62,402
364,400
400,364
404,62
62,404
370,198
198,370
406,62
62,406
156,62
62,156
408,62
62,408
410,62
62,410
412,62
62,412
414,62
62,414
416,62
62,416
418,62
62,418
420,62
62,420
420,152
152,420
160,254
254,160
106,160
160,106
370,402
402,370
422,62
62,422
424,62
62,424
426,62
62,426
428,62
62,428
430,62
62,430
432,62
62,432
434,62
62,434
